"m/z","RT","intensity","traceID","envelopeID"
"660.942078","2496.13","4.759665","0","0"
"660.942078","2499.23","1.467306","0","0"
"660.942322","2502.34","2.93461","0","0"
"660.946228","2506.98","4.029655","0","0"
"660.948914","2480.42","3.377718","0","0"
"660.949829","2503.89","5.863806","0","0"
"660.953064","2489.89","8.053897","0","0"
"660.953613","2500.78","9.899003","0","0"
"660.954712","2505.44","4.029673","0","0"
"660.957703","2493.01","4.39833","0","0"
"660.959778","2496.13","1.467323","0","0"
"660.960083","2478.78","6.53759","0","0"
"660.961365","2494.57","13.194961","0","0"
"660.96167","2486.77","8.070226","0","0"
"660.965332","2491.45","3.664693","0","0"
"660.965515","2482.03","2.856565","0","0"
"660.966736","2497.68","2.934655","0","0"
"660.971191","2506.98","2.932849","0","0"
"660.975464","2485.21","9.829738","0","0"
"660.979858","2503.89","4.402048","0","0"
"660.980774","2496.13","2.201017","0","0"
"660.98407","2493.01","4.029766","0","0"
"660.984863","2497.68","7.694541","0","0"
"660.985901","2489.89","2.636872","0","0"
"660.987061","2505.44","2.20103","0","0"
"660.989319","2506.98","2.566058","0","0"
"660.992676","2486.77","2.566061","0","0"
"660.996704","2494.57","5.869462","0","0"
"660.996826","2478.78","1.56906","0","0"
"660.99762","2491.45","2.566076","0","0"
"661.00531","2483.63","2.742244","0","0"
"661.010437","2489.89","3.296153","0","0"
"661.011353","2482.03","3.515895","0","0"
"661.025024","2486.77","6.953776","0","0"
"661.031738","2497.68","2.197471","0","0"
"661.033569","2506.98","7.698438","0","0"
"661.037598","2500.78","13.179418","0","0"
"661.039368","2485.21","11.922708","0","0"
"661.040344","2505.44","22.708742","0","0"
"661.040833","2491.45","12.8199","0","0"
"661.041809","2496.13","25.636011","0","0"
"661.042542","2483.63","19.477819","0","0"
"661.043579","2502.34","9.162234","0","0"
"661.044067","2478.78","14.480968","0","0"
"661.044067","2480.42","21.281069","0","0"
"661.045654","2503.89","5.565659","0","0"
"661.046326","2499.23","10.622448","0","0"
"661.047241","2488.33","34.059486","0","0"
"661.047668","2482.03","13.141052","0","0"
"661.048157","2500.78","2.267609","0","0"
"661.049805","2494.57","13.194108","0","0"
"661.049927","2497.68","7.687639","0","0"
"661.052429","2489.89","23.802071","0","0"
"661.060486","2486.77","17.57288","0","0"
"661.060974","2485.21","7.806517","0","0"
"661.064636","2503.89","4.40235","0","0"
"661.068787","2500.78","5.866183","0","0"
"661.069214","2502.34","5.344929","0","0"
"661.071167","2506.98","10.626354","0","0"
"661.073425","2491.45","8.056447","0","0"
"661.079163","2497.68","6.227638","0","0"
"661.080811","2494.57","1.098779","0","0"
"661.083313","2499.23","6.22399","0","0"
"661.094788","2496.13","2.566257","0","0"
"661.102295","2494.57","1.467482","0","0"
"661.103943","2502.34","1.760981","0","0"
"661.104858","2486.77","5.862679","0","0"
"661.107361","2482.03","1.977839","0","0"
"661.112793","2499.23","1.467495","0","0"
"661.113831","2485.21","7.517634","0","0"
"661.118652","2480.42","7.263059","0","0"
"661.119812","2500.78","1.467501","0","0"
"661.120911","2483.63","5.484995","0","0"
"661.121033","2478.78","2.850733","0","0"
"661.122253","2488.33","5.497677","0","0"
"661.124268","2491.45","3.668762","0","0"
"661.12738","2497.68","8.060424","0","0"
"661.133179","2482.03","3.076714","0","0"
"661.138733","2506.98","3.668793","0","0"
"661.151489","2491.45","2.201305","0","0"
"661.153137","2494.57","3.668842","0","0"
"661.155273","2496.13","5.862869","0","0"
"661.165588","2486.77","12.094603","0","0"
"661.165955","2506.98","1.761064","0","0"
"661.168152","2478.78","3.661613","0","0"
"661.169556","2503.89","4.4027","0","0"
"661.170532","2489.89","2.935112","0","0"
"661.174561","2493.01","16.493601","0","0"
"661.174683","2480.42","2.871551","0","0"
"661.174744","2502.34","2.935126","0","0"
"661.177185","2482.03","3.076799","0","0"
"661.17981","2497.68","6.961869","0","0"
"661.182007","2488.33","1.46757","0","0"
"661.182617","2485.21","5.060203","0","0"
"661.194153","2478.78","1.176969","0","0"
"661.194214","2496.13","7.330667","0","0"
"661.195679","2491.45","3.296627","0","0"
"661.204163","2505.44","6.965612","0","0"
"661.210449","2506.98","1.467604","0","0"
"661.210571","2500.78","1.098884","0","0"
"661.211975","2483.63","1.097067","0","0"
"661.249512","2506.98","36.242489","1757","5"
"661.250549","2480.42","79.901405","1757","5"
"661.250549","2503.89","42.834167","1757","5"
"661.251099","2485.21","50.582916","1757","5"
"661.251587","2483.63","59.683727","1757","5"
"661.251587","2500.78","51.62014","1757","5"
"661.251648","2489.89","35.650333","1757","5"
"661.25177","2478.78","65.844322","1757","5"
"661.251953","2494.57","60.411762","1757","5"
"661.252136","2496.13","50.152451","1757","5"
"661.252686","2482.03","56.912876","1757","5"
"661.253052","2505.44","55.66568","1757","5"
"661.253296","2491.45","61.506676","1757","5"
"661.253967","2497.68","49.43327","1757","5"
"661.254028","2488.33","54.182991","1757","5"
"661.25415","2486.77","57.486961","1757","5"
"661.254578","2502.34","50.306496","1757","5"
"661.257141","2493.01","47.233635","1757","5"
"661.257385","2499.23","59.678036","1757","5"
"661.277283","2506.98","12.07566","0","0"
"661.282043","2503.89","6.591867","0","0"
"661.287964","2500.78","2.564818","0","0"
"661.289551","2488.33","12.816879","0","0"
"661.292053","2489.89","26.365841","0","0"
"661.294983","2486.77","15.013013","0","0"
"661.296143","2485.21","13.367295","0","0"
"661.296814","2480.42","19.089306","0","0"
"661.297852","2496.13","30.169371","0","0"
"661.298889","2482.03","29.455914","0","0"
"661.299744","2478.78","18.71034","0","0"
"661.300476","2499.23","3.952999","0","0"
"661.301819","2493.01","25.997295","0","0"
"661.302551","2497.68","20.874847","0","0"
"661.304443","2502.34","13.901437","0","0"
"661.306824","2483.63","18.124779","0","0"
"661.307007","2491.45","46.872437","0","0"
"661.309265","2500.78","12.074142","0","0"
"661.319763","2494.57","21.598124","0","0"
"661.320984","2506.98","17.209412","0","0"
"661.323059","2505.44","6.597515","0","0"
"661.328552","2502.34","6.959027","0","0"
"661.330078","2499.23","6.083123","0","0"
"661.331177","2485.21","14.819107","0","0"
"661.334045","2486.77","17.589378","0","0"
"661.337646","2489.89","8.423176","0","0"
"661.338196","2503.89","12.826413","0","0"
"661.343689","2493.01","7.102953","0","0"
"661.349121","2502.34","3.662126","0","0"
"661.356384","2480.42","5.068146","0","0"
"661.357544","2497.68","7.037998","0","0"
"661.35907","2499.23","1.099015","0","0"
"661.359924","2496.13","2.198022","0","0"
"661.360291","2506.98","8.069118","0","0"
"661.362488","2483.63","9.600471","0","0"
"661.363159","2500.78","6.966428","0","0"
"661.364258","2489.89","1.467774","0","0"
"661.366455","2485.21","8.314388","0","0"
"661.369446","2478.78","7.455175","0","0"
"661.372986","2482.03","8.352556","0","0"
"661.374146","2493.01","6.962891","0","0"
"661.383423","2499.23","1.761354","0","0"
"661.38739","2500.78","4.030997","0","0"
"661.392029","2496.13","2.935605","0","0"
"661.393738","2497.68","6.594243","0","0"
"661.395447","2503.89","5.867599","0","0"
"661.402893","2493.01","3.297127","0","0"
"661.405701","2506.98","2.201729","0","0"
"661.419067","2482.03","3.956612","0","0"
"661.430481","2480.42","1.013685","0","0"
"661.431885","2499.23","2.935691","0","0"
"661.435791","2483.63","4.114685","0","0"
"661.438782","2503.89","2.935714","0","0"
"661.446899","2478.78","4.054797","0","0"
"661.451294","2482.03","1.758534","0","0"
"661.457214","2494.57","1.09909","0","0"
"661.45752","2493.01","5.137567","0","0"
"661.463318","2499.23","2.201826","0","0"
"661.46698","2500.78","4.398196","0","0"
"661.475647","2496.13","1.467895","0","0"
"661.478333","2497.68","2.20185","0","0"
"661.482117","2482.03","4.836073","0","0"
"661.482727","2480.42","3.548036","0","0"
"661.483582","2502.34","3.669719","0","0"
"661.48407","2478.78","1.962054","0","0"
"661.488403","2486.77","5.871585","0","0"
"661.492859","2494.57","2.201874","0","0"
"661.4953","2489.89","2.93583","0","0"
"661.503418","2483.63","4.937863","0","0"
"661.511047","2497.68","2.201905","0","0"
"661.514404","2502.34","4.618537","0","0"
"661.52655","2493.01","3.297435","0","0"
"661.527283","2500.78","9.537937","0","0"
"661.529236","2506.98","1.467955","0","0"
"661.529724","2491.45","2.198298","0","0"
"661.538391","2486.77","10.255728","0","0"
"661.540344","2499.23","13.569643","0","0"
"661.541199","2488.33","16.86512","0","0"
"661.542419","2497.68","20.146494","0","0"
"661.542969","2482.03","26.559334","0","0"
"661.543274","2503.89","23.443958","0","0"
"661.543518","2483.63","13.508202","0","0"
"661.543762","2489.89","24.911934","0","0"
"661.545105","2494.57","21.542877","0","0"
"661.546387","2478.78","21.569004","0","0"
"661.546387","2480.42","15.747233","0","0"
"661.546692","2496.13","28.941675","0","0"
"661.547485","2500.78","21.536764","0","0"
"661.547485","2502.34","22.346767","0","0"
"661.550171","2506.98","13.188196","0","0"
"661.55072","2491.45","12.452389","0","0"
"661.550781","2505.44","23.44034","0","0"
"661.552185","2485.21","23.861938","0","0"
"661.553162","2493.01","16.126007","0","0"
"661.56427","2486.77","8.055796","0","0"
"661.565674","2488.33","1.83318","0","0"
"661.568726","2483.63","13.177588","0","0"
"661.573181","2480.42","4.055206","0","0"
"661.578613","2482.03","3.73727","0","0"
"661.588989","2489.89","5.138076","0","0"
"661.589172","2497.68","1.468023","0","0"
"661.59259","2502.34","2.202043","0","0"
"661.592957","2491.45","1.468027","0","0"
"661.59314","2478.78","2.223842","0","0"
"661.595581","2488.33","5.13811","0","0"
"661.601929","2503.89","1.761644","0","0"
"661.602966","2500.78","1.468037","0","0"
"661.60376","2493.01","3.297625","0","0"
"661.606689","2485.21","4.7003","0","0"
"661.613159","2482.03","2.418283","0","0"
"661.618896","2494.57","9.16627","0","0"
"661.624023","2493.01","6.599014","0","0"
"661.632874","2489.89","1.468068","0","0"
"661.633972","2503.89","6.595417","0","0"
"661.634888","2485.21","1.446271","0","0"
"661.63623","2478.78","4.709458","0","0"
"661.64209","2482.03","1.538936","0","0"
"661.644775","2505.44","7.705572","0","0"
"661.651184","2483.63","3.017935","0","0"
"661.659424","2494.57","2.932567","0","0"
"661.661804","2485.21","2.892597","0","0"
"661.662292","2482.03","4.616893","0","0"
"661.663452","2489.89","6.230342","0","0"
"661.664368","2488.33","9.904269","0","0"
"661.6651","2500.78","12.464357","0","0"
"661.670166","2503.89","8.061884","0","0"
"661.672302","2493.01","1.468112","0","0"
"661.674255","2478.78","4.971243","0","0"
"661.677307","2483.63","4.664183","0","0"
"661.680054","2506.98","2.936248","0","0"
"661.689819","2482.03","3.297845","0","0"
"661.690918","2480.42","4.055518","0","0"
"661.691895","2499.23","3.666714","0","0"
"661.692017","2502.34","9.535583","0","0"
"661.692505","2486.77","3.297855","0","0"
"661.696777","2503.89","2.936287","0","0"
"661.696838","2496.13","7.333434","0","0"
"661.699646","2489.89","4.397142","0","0"
"661.706543","2500.78","1.761783","0","0"
"661.720154","2483.63","7.1373","0","0"
"661.720398","2489.89","2.932696","0","0"
"661.723694","2506.98","5.496508","0","0"
"661.725403","2497.68","2.202261","0","0"
"661.72583","2500.78","1.468174","0","0"
"661.748474","2489.89","26.371176","3477","5"
"661.750061","2506.98","24.914007","3477","5"
"661.750977","2482.03","36.952187","3477","5"
"661.752197","2499.23","33.993229","3477","5"
"661.752563","2478.78","32.932781","3477","5"
"661.752808","2494.57","36.64492","3477","5"
"661.75415","2486.77","39.55962","3477","5"
"661.754272","2502.34","31.868063","3477","5"
"661.754639","2480.42","34.642731","3477","5"
"661.754822","2497.68","18.318087","3477","5"
"661.755005","2503.89","36.693203","3477","5"
"661.755371","2485.21","19.164721","3477","5"
"661.756287","2500.78","37.728287","3477","5"
"661.75708","2505.44","23.447666","3477","5"
"661.757629","2488.33","42.863468","3477","5"
"661.757935","2483.63","23.523291","3477","5"
"661.758606","2496.13","29.673071","3477","5"
"661.766113","2493.01","24.181921","3477","5"
"661.769714","2491.45","25.283159","3477","5"
"661.788513","2494.57","22.349056","0","0"
"661.792114","2489.89","28.936138","0","0"
"661.794189","2503.89","9.45132","0","0"
"661.794373","2482.03","18.036989","0","0"
"661.794739","2497.68","15.391283","0","0"
"661.795288","2499.23","15.391252","0","0"
"661.796326","2480.42","39.038055","0","0"
"661.796326","2505.44","16.486961","0","0"
"661.796936","2485.21","17.718962","0","0"
"661.798096","2502.34","14.86288","0","0"
"661.798889","2500.78","7.681101","0","0"
"661.799622","2496.13","19.047369","0","0"
"661.799927","2483.63","17.857117","0","0"
"661.800781","2478.78","21.566048","0","0"
"661.800903","2491.45","12.454767","0","0"
"661.801392","2506.98","14.64984","0","0"
"661.802856","2493.01","12.08768","0","0"
"661.803589","2486.77","12.085913","0","0"
"661.817627","2503.89","3.661604","0","0"
"661.822815","2506.98","4.397589","0","0"
"661.833496","2489.89","5.129934","0","0"
"661.83429","2500.78","6.961678","0","0"
"661.836548","2483.63","3.128123","0","0"
"661.837646","2491.45","2.198805","0","0"
"661.838928","2493.01","13.203896","0","0"
"661.842346","2496.13","6.969014","0","0"
"661.842529","2482.03","8.135687","0","0"
"661.842529","2503.89","2.936601","0","0"
"661.845398","2499.23","5.643901","0","0"
"661.85022","2505.44","7.701383","0","0"
"661.850464","2486.77","5.207078","0","0"
"661.850769","2494.57","7.341604","0","0"
"661.852234","2506.98","1.83176","0","0"
"661.858154","2489.89","3.667169","0","0"
"661.85907","2500.78","2.198845","0","0"
"661.861206","2491.45","8.068512","0","0"
"661.866394","2499.23","1.8336","0","0"
"661.866455","2502.34","7.695986","0","0"
"661.877014","2503.89","2.93305","0","0"
"661.879578","2483.63","7.408966","0","0"
"661.884155","2506.98","2.567792","0","0"
"661.884644","2500.78","5.139224","0","0"
"661.886292","2505.44","1.468351","0","0"
"661.891052","2499.23","2.052068","0","0"
"661.893921","2496.13","5.500884","0","0"
"661.894836","2480.42","1.960469","0","0"
"661.896912","2494.57","1.099455","0","0"
"661.90271","2486.77","1.468376","0","0"
"661.903748","2503.89","2.198925","0","0"
"661.904297","2478.78","7.458138","0","0"
"661.905334","2497.68","2.936748","0","0"
"661.910278","2496.13","1.468379","0","0"
"661.916931","2480.42","3.211181","0","0"
"661.919617","2488.33","3.670976","0","0"
"661.923462","2494.57","1.099476","0","0"
"661.923706","2499.23","2.202594","0","0"
"661.924744","2483.63","3.84181","0","0"
"661.928223","2500.78","2.202597","0","0"
"661.928528","2493.01","5.873545","0","0"
"661.939392","2491.45","7.700057","0","0"
"661.950378","2483.63","1.317216","0","0"
"661.954834","2494.57","4.401627","0","0"
"661.956299","2478.78","2.250618","0","0"
"661.956665","2480.42","9.971904","0","0"
"661.957947","2505.44","5.870086","0","0"
"661.959473","2493.01","5.866465","0","0"
"661.96051","2486.77","10.278999","0","0"
"661.962097","2497.68","5.13226","0","0"
"661.963074","2489.89","4.766965","0","0"
"661.964355","2491.45","1.099513","0","0"
"661.966248","2488.33","4.39804","0","0"
"661.967957","2500.78","6.231789","0","0"
"661.96991","2499.23","12.46362","0","0"
"661.97345","2482.03","10.115553","0","0"
"661.978149","2502.34","10.268275","0","0"
"661.978455","2503.89","6.597119","0","0"
"661.983093","2494.57","8.065594","0","0"
"661.984009","2478.78","1.962793","0","0"
"661.985962","2485.21","11.211582","0","0"
"661.988953","2483.63","7.68396","0","0"
"661.989441","2500.78","2.936937","0","0"
"661.994507","2491.45","2.202702","0","0"
"661.99939","2493.01","2.199078","0","0"
"662.002441","2480.42","3.549429","0","0"
"662.007446","2505.44","4.0365","0","0"
"662.012024","2489.89","6.600899","0","0"
"662.012512","2491.45","3.595624","0","0"
"662.013123","2486.77","2.936978","0","0"
"662.020203","2482.03","12.534902","0","0"
"662.020447","2499.23","3.298675","0","0"
"662.023376","2500.78","4.032934","0","0"
"662.02887","2485.21","1.085017","0","0"
"662.031067","2503.89","7.331648","0","0"
"662.036255","2506.98","14.288948","0","0"
"662.036438","2483.63","14.83598","0","0"
"662.04303","2488.33","24.937622","0","0"
"662.046143","2485.21","26.031963","0","0"
"662.046204","2505.44","21.253656","0","0"
"662.047363","2489.89","24.548803","0","0"
"662.047729","2494.57","15.028686","0","0"
"662.04895","2478.78","17.782272","0","0"
"662.049377","2491.45","11.575966","0","0"
"662.050476","2493.01","24.187073","0","0"
"662.051086","2482.03","26.620855","0","0"
"662.051147","2486.77","26.024755","0","0"
"662.05188","2499.23","13.936573","0","0"
"662.052917","2497.68","24.91773","0","0"
"662.053345","2480.42","24.339851","0","0"
"662.053772","2502.34","21.986219","0","0"
"662.054749","2496.13","19.061941","0","0"
"662.061157","2503.89","18.318708","0","0"
"662.061707","2506.98","4.763689","0","0"
"662.062805","2483.63","18.947676","0","0"
"662.067505","2494.57","9.16582","0","0"
"662.080933","2502.34","2.937154","0","0"
